Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life,Name_Clean,RAM_GB,RAM_Expandable_GB,Display_Size,SSD_GB,HDD_GB,Storage_GB,Adapter_W,GPU_VRAM_GB,CPU_Tier,CPU_Gen,Battery_Hours,Battery_Imputed,Price_Bin,Has_Dedicated_GPU,CPU_Score,GPU_Score,Portability_Score,RAM_Score,Storage_Score,Programming_Score,AI_Development_Score,Gaming_Score,Video_Editing_Score,Budget_Score,Battery_Score,Office_Student_Score,Overall_Rating
Acer,Acer Aspire 7 A715-42G (NH.QAYSI.004) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::596048::computer::laptops,168526,AMD Hexa-Core Ryzen 5,Amd, 32 GB Expandable,8 GB ,DDR4 RAM,2.1,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter,Acer Aspire 7 A715-42G (NH.QAYSI.004) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),8,32,15.6,512,0,512,135.0,4,Mid Range,Modern Series,8.5,1,Mid,1,53.0,43.0,36.8,25.0,50.0,41.2,38.7,46.0,42.0,63.3,56.7,52.7,45.8
ASUS,ASUS Vivobook K513EA-L523TS Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::592298::computer::laptops,165086,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,2.4,LED,15.6 ,Iris Xe,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter,ASUS Vivobook K513EA-L523TS Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),16,0,15.6,256,1024,1280,65.0,0,Mid Range,11th Gen,6.0,1,Mid,0,54.5,25.0,36.8,50.0,45.0,50.8,35.0,33.8,42.2,64.0,40.0,46.3,44.2
Acer,Acer One 14 Z2-493 (UN.431SI.146) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD)::597133::computer::laptops,99726,AMD Dual-Core Ryzen 3,Amd, 32 GB Expandable,8 GB ,DDR4 RAM,2.6,LCD,14 ,Radeon,AMD,256 GB SSD Storage,No HDD,65,65W Adapter,Acer One 14 Z2-493 (UN.431SI.146) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD),8,32,14.0,256,0,256,65.0,0,Entry Level,Modern Series,7.0,1,Budget,0,35.5,22.0,62.1,25.0,25.0,29.2,25.8,26.0,25.9,78.3,46.7,60.8,42.6
HP,HP 245 G8 (689T3PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::599470::computer::laptops,92846,AMD Dual-Core Ryzen 3,Amd,Not Expandable,8 GB ,DDR4 RAM,2.6,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life,HP 245 G8 (689T3PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),8,0,14.0,512,0,512,65.0,0,Entry Level,Modern Series,4.0,0,Budget,0,35.5,22.0,62.1,25.0,50.0,34.2,25.8,26.0,30.9,79.8,26.7,53.2,42.1
Dell,Dell Inspiron 15 3511 (D560656WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596559::computer::laptops,135020,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB ,DDR4 RAM,3.0,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,Dell Inspiron 15 3511 (D560656WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),8,16,15.6,512,0,512,65.0,0,Entry Level,11th Gen,7.0,0,Budget,0,37.5,12.0,36.8,25.0,50.0,35.0,21.6,19.6,31.2,70.6,46.7,50.9,35.7
HP,HP 14s-dq3017TU (3Y0H4PA) Laptop (14 Inch | Celeron Dual Core | 8 GB | Windows 10 | 256 GB SSD)::585670::computer::laptops,95890,Intel Celeron Dual-Core,Intel,Not Expandable,8 GB ,DDR4 RAM,2.8,LED,14 ,UHD,Intel,256 GB SSD Storage,No HDD,no,,HP 14s-dq3017TU (3Y0H4PA) Laptop (14 Inch | Celeron Dual Core | 8 GB | Windows 10 | 256 GB SSD),8,0,14.0,256,0,256,45.0,0,Budget,Standard,6.5,1,Budget,0,16.5,12.0,62.1,25.0,25.0,21.6,17.4,13.3,22.4,79.1,43.3,59.7,34.6
ASUS,ASUS Notebook 12 BR1100CKA-GJ0722W Laptop (11.6 Inch | Intel Celeron Dual Core | 4 GB | Windows 11 | 128 GB SSD)::595686::computer::laptops,85997,Intel Celeron Dual-Core,Intel, 4 GB Expandable,4 GB ,DDR4 RAM,2.8,LCD,11.6 ,UHD,Intel,128 GB SSD Storage,No HDD,45,45W Adapter,ASUS Notebook 12 BR1100CKA-GJ0722W Laptop (11.6 Inch | Intel Celeron Dual Core | 4 GB | Windows 11 | 128 GB SSD),4,4,11.6,128,0,128,45.0,0,Budget,Standard,6.0,1,Budget,0,16.5,12.0,100.0,12.5,12.5,14.1,13.1,13.3,10.4,81.3,40.0,70.4,42.8
MSI,MSI GF63 Thin 11UC-867IN Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::596474::computer::laptops,196046,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,2.7,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,MSI GF63 Thin 11UC-867IN Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),8,0,15.6,512,0,512,65.0,4,Mid Range,11th Gen,6.0,1,Mid,1,56.0,50.0,36.8,25.0,50.0,42.4,42.4,51.8,44.5,57.3,40.0,44.2,46.2
ASUS,ASUS TUF Gaming F15 FX506LH-HN258T Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::585922::computer::laptops,175990,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB ,DDR4 RAM,2.5,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150, Upto 6 Hrs Battery Life,ASUS TUF Gaming F15 FX506LH-HN258T Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),8,32,15.6,512,0,512,150.0,4,Mid Range,10th Gen,6.0,0,Mid,1,55.0,43.0,36.8,25.0,50.0,42.0,39.1,46.6,42.0,61.6,40.0,45.5,45.1
Acer,Acer Aspire 3 A315-510P (NX.KDHSI.001) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::600274::computer::laptops,121085,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB LP,LPDDR5 RAM,3.4,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,Acer Aspire 3 A315-510P (NX.KDHSI.001) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,15.6,512,0,512,45.0,0,Entry Level,12th Gen,7.0,1,Budget,0,39.5,12.0,36.8,25.0,50.0,35.8,22.0,20.2,31.2,73.6,46.7,51.8,36.6
Acer,Acer Extensa EX215-54 (NX.EGJSI.00T) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::599599::computer::laptops,113486,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8 GB ,DDR4 RAM,1.7,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,Acer Extensa EX215-54 (NX.EGJSI.00T) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),8,12,15.6,512,0,512,45.0,0,Entry Level,11th Gen,7.0,1,Budget,0,31.0,12.0,36.8,25.0,50.0,32.4,20.4,17.7,31.2,75.3,46.7,52.3,33.9
Acer,Acer Extensa EX215-31 (UN.EFTSI.002) Laptop (15.6 Inch | Pentium Quad Core | 4 GB | Windows 10 | 256 GB SSD)::587119::computer::laptops,82557,Intel Pentium Quad-Core,Intel, 8 GB Expandable,4 GB ,DDR4 RAM,2.4,LED,15.6 ,UHD 605,Intel,256 GB SSD Storage,No HDD,45, Upto 6.5 Hrs Battery Life,Acer Extensa EX215-31 (UN.EFTSI.002) Laptop (15.6 Inch | Pentium Quad Core | 4 GB | Windows 10 | 256 GB SSD),4,8,15.6,256,0,256,45.0,0,Budget,Standard,6.5,0,Budget,0,14.5,12.0,36.8,12.5,25.0,15.8,12.7,12.7,22.4,82.0,43.3,53.0,26.6
ASUS,ASUS VivoBook 15 X1502VA-NJ542WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::614419::computer::laptops,223566,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,2.6,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,ASUS VivoBook 15 X1502VA-NJ542WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,65.0,0,Mid Range,13th Gen,6.0,0,High,0,55.5,25.0,36.8,50.0,50.0,52.2,35.0,34.2,43.2,51.3,40.0,42.4,43.9
Lenovo,Lenovo Ideapad Gaming 3 15ACH6 (82K201UMIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596546::computer::laptops,251086,AMD Octa-Core Ryzen 7,Amd, 16 GB Expandable,16 GB ,DDR4 RAM,3.3,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 5 Hrs Battery Life,Lenovo Ideapad Gaming 3 15ACH6 (82K201UMIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),16,16,15.6,512,0,512,65.0,4,High End,Modern Series,5.0,0,High,1,79.0,50.0,36.8,50.0,50.0,61.6,55.8,58.7,52.0,45.3,33.3,38.0,54.5
ASUS,ASUS Zenbook 14X OLED Space Edition UX5401ZAS-KN901WS Laptop (14 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::595439::computer::laptops,584766,Intel Core i9 (12th Gen),Intel,Not Expandable,32 GB LP,LPDDR5 RAM,2.5,LED,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,100, Upto 10 Hrs Battery Life,ASUS Zenbook 14X OLED Space Edition UX5401ZAS-KN901WS Laptop (14 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD),32,0,14.0,1024,0,1024,100.0,0,Ultra Enthusiast,12th Gen,10.0,0,Premium,0,95.0,25.0,62.1,100.0,100.0,98.0,35.0,46.0,64.4,10.0,66.7,48.3,69.2
HP,HP 15s-du3564TU (5R7P5PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::592927::computer::laptops,171997,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB ,DDR4 RAM,0.0,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,HP 15s-du3564TU (5R7P5PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,15.6,512,0,512,65.0,0,Entry Level,11th Gen,9.0,1,Mid,0,35.0,12.0,36.8,25.0,50.0,34.0,21.2,18.9,31.2,62.5,60.0,53.8,35.5
HP,HP 14s-dy5005TU Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596974::computer::laptops,189166,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB ,DDR4 RAM,4.2,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,HP 14s-dy5005TU Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,16,14.0,512,0,512,65.0,0,Mid Range,12th Gen,9.0,1,Mid,0,63.5,25.0,62.1,50.0,50.0,55.4,35.0,36.6,39.4,58.8,60.0,60.3,55.2
ASUS,ASUS TUF Gaming A15 FA577RM-HF031WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::599806::computer::laptops,333646,AMD Octa-Core Ryzen 7,Amd, 32 GB Expandable,16 GB ,DDR5 RAM,4.7,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,90,90W Adapter,ASUS TUF Gaming A15 FA577RM-HF031WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD),16,32,15.6,1024,0,1024,90.0,6,High End,Modern Series,8.0,1,Premium,1,85.0,70.0,36.8,50.0,100.0,74.0,66.0,74.5,69.0,27.3,53.3,40.6,62.0
ASUS,ASUS VivoBook 14 X1400EA-EK322WS Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::611217::computer::laptops,127277,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,4.0,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life,ASUS VivoBook 14 X1400EA-EK322WS Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,14.0,512,0,512,45.0,0,Entry Level,11th Gen,6.0,0,Budget,0,42.5,12.0,62.1,25.0,50.0,37.0,22.6,21.2,27.4,72.3,40.0,56.3,43.5
Dell,Dell G15-5525 (D560818WIN9B) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::596284::computer::laptops,307880,AMD Hexa-Core Ryzen 5,Amd,Not Expandable,16 GB ,DDR5 RAM,3.3,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,Dell G15-5525 (D560818WIN9B) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,65.0,4,Mid Range,Modern Series,7.0,0,Premium,1,59.0,50.0,36.8,50.0,50.0,53.6,51.8,52.7,52.0,32.9,46.7,39.6,48.3
Samsung,Samsung Galaxy Book Pro Intel Evo 13.3 2 Pro 13.3 Laptop (13.3 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::594518::computer::laptops,251086,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP,LPDDR5 RAM,4.2,LED,13.3 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 21 Hrs Battery Life,Samsung Galaxy Book Pro Intel Evo 13.3 2 Pro 13.3 Laptop (13.3 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,13.3,512,0,512,65.0,0,Mid Range,12th Gen,21.0,0,High,0,63.5,25.0,73.2,50.0,50.0,55.4,35.0,36.6,37.8,45.3,100.0,75.5,60.4
Lenovo,Lenovo Ideapad 3 15ITL6 (82H801L3IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::593617::computer::laptops,120366,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB ,DDR4 RAM,0.0,LED,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter,Lenovo Ideapad 3 15ITL6 (82H801L3IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),8,0,15.6,256,0,256,65.0,0,Entry Level,11th Gen,6.0,1,Budget,0,35.0,12.0,36.8,25.0,25.0,29.0,21.2,18.9,26.2,73.8,40.0,49.2,33.6
Acer,Acer Predator Helios 300 PH315-54 (NH.QC2SI.00B) Laptop (15.6 Inch | Core i9 11th Gen | 16 GB | Windows 11 | 1 TB SSD)::595655::computer::laptops,447166,Intel Core i9 (11th Gen),Intel, 32 GB Expandable,16 GB ,DDR4 RAM,4.8,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,Acer Predator Helios 300 PH315-54 (NH.QC2SI.00B) Laptop (15.6 Inch | Core i9 11th Gen | 16 GB | Windows 11 | 1 TB SSD),16,32,15.6,1024,0,1024,65.0,6,Ultra Enthusiast,11th Gen,6.0,0,Premium,1,100.0,70.0,36.8,50.0,100.0,80.0,69.0,79.0,69.0,10.0,40.0,30.1,64.9
MSI,MSI GF63 Thin 10SCXR-1617IN Laptop (15.6 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::585932::computer::laptops,227037,Intel Core i7 (10th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,2.6,LED,15.6 ,"GeForce GTX 1650 Max Q GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,120, Upto 4 Hrs Battery Life,MSI GF63 Thin 10SCXR-1617IN Laptop (15.6 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),8,0,15.6,256,1024,1280,120.0,4,High End,10th Gen,4.0,0,High,1,75.5,43.0,36.8,25.0,45.0,49.2,43.2,52.8,41.0,50.5,26.7,36.9,49.9
Dell,Dell Inspiron 14 5410 (D560594WIN9S) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::592486::computer::laptops,264536,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB ,DDR4 RAM,2.5,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life,Dell Inspiron 14 5410 (D560594WIN9S) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),8,16,14.0,512,0,512,65.0,0,Mid Range,11th Gen,6.0,0,High,0,55.0,25.0,62.1,25.0,50.0,42.0,31.0,34.0,31.9,42.3,40.0,47.3,47.8
ASUS,ASUS TUF Gaming F15 FX506LHB-HN355WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::596520::computer::laptops,175406,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB ,DDR4 RAM,2.5,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150, Upto 14.7 Hrs Battery Life,ASUS TUF Gaming F15 FX506LHB-HN355WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD),8,32,15.6,512,0,512,150.0,4,Mid Range,10th Gen,14.7,0,Mid,1,55.0,43.0,36.8,25.0,50.0,42.0,39.1,46.6,42.0,61.8,98.0,68.8,49.7
ASUS,ASUS TUF Gaming A15 FA577RE-HN055WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596355::computer::laptops,488446,AMD Octa-Core Ryzen 7,Amd, 32 GB Expandable,16 GB ,DDR5 RAM,3.3,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,ASUS TUF Gaming A15 FA577RE-HN055WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),16,32,15.6,512,0,512,65.0,4,High End,Modern Series,8.0,1,Premium,1,79.0,50.0,36.8,50.0,50.0,61.6,55.8,58.7,52.0,10.0,53.3,35.4,54.0
ASUS,ASUS VivoBook 15 M515DA-BR322WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD)::595206::computer::laptops,206397,AMD Dual-Core Ryzen 3,Amd, 12 GB Expandable,8 GB ,DDR4 RAM,3.4,LCD,15.6 ,Integrated,AMD,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,ASUS VivoBook 15 M515DA-BR322WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD),8,12,15.6,256,0,256,65.0,0,Entry Level,Modern Series,6.0,0,High,0,39.5,12.0,36.8,25.0,25.0,30.8,22.0,20.2,26.2,55.0,40.0,43.6,33.9
ASUS,ASUS VivoBook 15 X515JA-BQ322WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::596181::computer::laptops,113486,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8 GB ,DDR4 RAM,1.2,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,ASUS VivoBook 15 X515JA-BQ322WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD),8,12,15.6,512,0,512,45.0,0,Entry Level,10th Gen,6.0,1,Budget,0,28.5,12.0,36.8,25.0,50.0,31.4,19.8,16.9,31.2,75.3,40.0,49.6,32.5
Infinix,Infinix Zero Book 13 ZL513 Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612344::computer::laptops,171966,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB LP,LPDDR5X RAM,4.8,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,96, Upto 13 Hrs Battery Life,Infinix Zero Book 13 ZL513 Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,96.0,0,High End,13th Gen,13.0,0,Mid,0,85.0,25.0,36.8,50.0,50.0,64.0,35.0,43.0,43.2,62.5,86.7,64.5,58.1
Lenovo,Lenovo Legion 5i (82AU00KLIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::582799::computer::laptops,184160,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,2.5,LED,15.6 ,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,Lenovo Legion 5i (82AU00KLIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),8,0,15.6,512,0,512,65.0,4,Mid Range,10th Gen,8.0,1,Mid,1,55.0,43.0,36.8,25.0,50.0,42.0,39.1,46.6,42.0,59.8,53.3,50.3,46.0
HP,HP 15s-eq1560AU (6Q0M8PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::596406::computer::laptops,130686,AMD Dual-Core Ryzen 3,Amd, 8 GB Expandable,8 GB ,DDR4 RAM,2.6,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,HP 15s-eq1560AU (6Q0M8PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),8,8,15.6,512,0,512,65.0,0,Entry Level,Modern Series,7.0,0,Budget,0,35.5,22.0,36.8,25.0,50.0,34.2,25.8,26.0,34.7,71.5,46.7,51.2,36.6
HP,HP 14s-dq3037TU (681Y5PA) Laptop (14 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 256 GB SSD)::596577::computer::laptops,99726,Intel Celeron Dual-Core,Intel,Not Expandable,8 GB ,DDR4 RAM,2.8,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter,HP 14s-dq3037TU (681Y5PA) Laptop (14 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 256 GB SSD),8,0,14.0,256,0,256,65.0,0,Budget,Standard,6.5,1,Budget,0,16.5,12.0,62.1,25.0,25.0,21.6,17.4,13.3,22.4,78.3,43.3,59.4,34.6
ASUS,ASUS VivoBook 15 X512DA-BQ313WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::595765::computer::laptops,144446,AMD Dual-Core Ryzen 3,Amd,Not Expandable,8 GB ,DDR4 RAM,2.6,LCD,15.6 ,Radeon Vega 3,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,ASUS VivoBook 15 X512DA-BQ313WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),8,0,15.6,512,0,512,65.0,0,Entry Level,Modern Series,6.0,1,Mid,0,35.5,22.0,36.8,25.0,50.0,34.2,25.8,26.0,34.7,68.5,40.0,47.6,35.9
Acer,Acer Aspire 5 A515-57G (UN.K9TSI.002) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596049::computer::laptops,190920,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,16 GB ,DDR4 RAM,3.3,LED,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life,Acer Aspire 5 A515-57G (UN.K9TSI.002) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,32,15.6,512,0,512,65.0,4,Mid Range,12th Gen,9.0,0,Mid,1,59.0,48.0,36.8,50.0,50.0,53.6,50.9,51.3,51.3,58.4,60.0,52.6,50.6
ASUS,ASUS VivoBook 15 OLED X1505ZA-L1311WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::597875::computer::laptops,205712,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,3.3,LED,15.6 ,UHD Graphics,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,ASUS VivoBook 15 OLED X1505ZA-L1311WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,15.6,512,0,512,65.0,0,Entry Level,12th Gen,8.0,1,High,0,39.0,12.0,36.8,25.0,50.0,35.6,22.0,20.1,31.2,55.2,53.3,48.9,35.8
Dell,Dell Inspiron 15 3511 (D560841WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::598155::computer::laptops,145853,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB ,DDR4 RAM,0.0,LCD,15.6 ,Integrated,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65, Upto 6 Hrs Battery Life,Dell Inspiron 15 3511 (D560841WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD),8,0,15.6,256,1024,1280,65.0,0,Entry Level,11th Gen,6.0,0,Mid,0,35.0,12.0,36.8,25.0,45.0,33.0,21.2,18.9,30.2,68.2,40.0,47.5,34.0
Lenovo,Lenovo Ideapad Flex 5i 14ITL05 (82HS00W2IN) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::593466::computer::laptops,196077,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,3.0,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,52.5W Adapter,Lenovo Ideapad Flex 5i 14ITL05 (82HS00W2IN) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,14.0,512,0,512,65.0,0,Entry Level,11th Gen,8.0,1,Mid,0,37.5,12.0,62.1,25.0,50.0,35.0,21.6,19.6,27.4,57.3,53.3,57.1,42.0
